GISJOIN,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,geometry,flpn_area,perc_flpn_area,cbd_dist_x,creek_name,dist_to_water_x,income_cat,dist_to_water_y,cbd_dist_y,house_age,total_livable_area,stories_n,number_of_bathrooms,market_value,sale_price,water_dist_norm,cbd_dist_norm,counts
G42010100173002,42,101,017300,2,421010173002,Block Group 2,G5030,S,772852.0,0.0,+39.9985829,-075.1603784,4911.96600122,772853.200542,"POLYGON ((2695359.947877883 253073.21817360734, 2695816.7411501585 253009.02190581168, 2695799.2484731996 252879.49587130878, 2695790.7498526294 252815.83334689547, 2695776.8273198376 252717.38955255208, 2695729.999190088 252374.8965375692, 2695694.4997747615 252085.58066522548, 2695668.402401831 251914.98445230786, 2695653.4423396853 251804.11952768842, 2695636.4755974915 251675.70221960105, 2695591.5712174815 251334.3595894383, 2695523.19446095 251343.28254499953, 2695461.000635434 251351.65902461897, 2695130.0083439434 251397.691793995, 2694972.9200989758 251420.77456413253, 2694843.2545327987 251435.9168719067, 2694690.2052652068 251455.11152348074, 2694530.982013755 251465.01446128328, 2694404.7101728534 251479.16523927433, 2694247.1510355086 251508.79905815932, 2694091.851516387 251528.29530259763, 2693802.388506126 251573.01318713257, 2693718.623002869 251590.60092861173, 2693688.722953336 251597.01287056788, 2693609.361280058 251607.8060172427, 2693545.7579464866 251616.50996396708, 2693352.6650582855 251644.01402301234, 2693169.342359796 251672.89929821278, 2693072.1774749104 251688.63868794436, 2692916.1470305957 251704.47707084307, 2692656.9428064567 251740.25412214905, 2692390.1243189177 251777.63359902287, 2691938.4033852266 251840.5838746618, 2692020.4758817335 252417.33991947095, 2692247.575036501 252386.44758497254, 2692469.6877674162 252353.58868953292, 2692501.032284004 252355.2353221352, 2692651.315996722 252334.48911560382, 2692819.01683697 252312.43134565334, 2693000.072154357 252284.20620440837, 2693074.828993469 252832.32546724493, 2693127.3839512574 253229.2817356519, 2693147.588897439 253381.480118622, 2692894.229312678 253419.24810248168, 2692763.1223818045 253436.1811197364, 2692619.8994187973 253455.311219249, 2692510.3990198877 253471.4204760771, 2692398.7114942637 253485.6440917376, 2692171.3628758653 253515.79869887728, 2692178.7211638363 253589.99512292477, 2692206.387831779 253784.32156317003, 2692246.8309627795 254059.19831614845, 2692279.9924947433 254333.86247061787, 2692325.1498847017 254639.125799881, 2692778.093625737 254580.59292151022, 2692900.577527455 254561.2206991384, 2692948.4062186787 254554.9690962386, 2693092.7436436466 254535.87354970348, 2693122.8665339616 254531.28963481446, 2693304.402749545 254505.26781835913, 2693746.905292743 254449.3621434911, 2693773.6431581075 254646.21464612157, 2693777.946810803 254671.4871798425, 2693803.298246204 254839.14378498777, 2693827.470080577 255027.90350125948, 2693900.0791051276 255017.6422360917, 2694048.3987580547 254996.48268105584, 2694269.026573861 254965.78390388459, 2694486.8762066043 254934.27709714227, 2694708.38833353 254902.15027399952, 2694630.729278694 254320.77510334473, 2694602.4583727736 254128.61416952082, 2694590.0373372864 254017.0956164928, 2694552.6785452184 253743.0335971086, 2694529.9707965003 253580.92015555635, 2694513.820788722 253462.73239583254, 2694485.6074826415 253249.4359385558, 2694492.018445518 253212.45105855548, 2694518.4130932656 253191.724141938, 2694918.6133871824 253136.05428706843, 2695139.581537632 253103.91526584822, 2695159.8414136106 253101.2303740789, 2695292.384095588 253083.25896299, 2695359.947877883 253073.21817360734))",0.0,0.0,11654.88451524319,Schuylkill River,6893.257267658476,1,6893.257267658476,11654.88451524319,-0.342760706124704,-0.2752456239028687,0.06395000127426335,-0.07346752202501147,82405.5172413793,42868.40763546798,-1.0542084826324598,0.18504083115727854,812
G42010100173002,42,101,017300,2,421010173002,Block Group 2,G5030,S,772852.0,0.0,+39.9985829,-075.1603784,4911.96600122,772853.200542,"POLYGON ((2695359.947877883 253073.21817360734, 2695816.7411501585 253009.02190581168, 2695799.2484731996 252879.49587130878, 2695790.7498526294 252815.83334689547, 2695776.8273198376 252717.38955255208, 2695729.999190088 252374.8965375692, 2695694.4997747615 252085.58066522548, 2695668.402401831 251914.98445230786, 2695653.4423396853 251804.11952768842, 2695636.4755974915 251675.70221960105, 2695591.5712174815 251334.3595894383, 2695523.19446095 251343.28254499953, 2695461.000635434 251351.65902461897, 2695130.0083439434 251397.691793995, 2694972.9200989758 251420.77456413253, 2694843.2545327987 251435.9168719067, 2694690.2052652068 251455.11152348074, 2694530.982013755 251465.01446128328, 2694404.7101728534 251479.16523927433, 2694247.1510355086 251508.79905815932, 2694091.851516387 251528.29530259763, 2693802.388506126 251573.01318713257, 2693718.623002869 251590.60092861173, 2693688.722953336 251597.01287056788, 2693609.361280058 251607.8060172427, 2693545.7579464866 251616.50996396708, 2693352.6650582855 251644.01402301234, 2693169.342359796 251672.89929821278, 2693072.1774749104 251688.63868794436, 2692916.1470305957 251704.47707084307, 2692656.9428064567 251740.25412214905, 2692390.1243189177 251777.63359902287, 2691938.4033852266 251840.5838746618, 2692020.4758817335 252417.33991947095, 2692247.575036501 252386.44758497254, 2692469.6877674162 252353.58868953292, 2692501.032284004 252355.2353221352, 2692651.315996722 252334.48911560382, 2692819.01683697 252312.43134565334, 2693000.072154357 252284.20620440837, 2693074.828993469 252832.32546724493, 2693127.3839512574 253229.2817356519, 2693147.588897439 253381.480118622, 2692894.229312678 253419.24810248168, 2692763.1223818045 253436.1811197364, 2692619.8994187973 253455.311219249, 2692510.3990198877 253471.4204760771, 2692398.7114942637 253485.6440917376, 2692171.3628758653 253515.79869887728, 2692178.7211638363 253589.99512292477, 2692206.387831779 253784.32156317003, 2692246.8309627795 254059.19831614845, 2692279.9924947433 254333.86247061787, 2692325.1498847017 254639.125799881, 2692778.093625737 254580.59292151022, 2692900.577527455 254561.2206991384, 2692948.4062186787 254554.9690962386, 2693092.7436436466 254535.87354970348, 2693122.8665339616 254531.28963481446, 2693304.402749545 254505.26781835913, 2693746.905292743 254449.3621434911, 2693773.6431581075 254646.21464612157, 2693777.946810803 254671.4871798425, 2693803.298246204 254839.14378498777, 2693827.470080577 255027.90350125948, 2693900.0791051276 255017.6422360917, 2694048.3987580547 254996.48268105584, 2694269.026573861 254965.78390388459, 2694486.8762066043 254934.27709714227, 2694708.38833353 254902.15027399952, 2694630.729278694 254320.77510334473, 2694602.4583727736 254128.61416952082, 2694590.0373372864 254017.0956164928, 2694552.6785452184 253743.0335971086, 2694529.9707965003 253580.92015555635, 2694513.820788722 253462.73239583254, 2694485.6074826415 253249.4359385558, 2694492.018445518 253212.45105855548, 2694518.4130932656 253191.724141938, 2694918.6133871824 253136.05428706843, 2695139.581537632 253103.91526584822, 2695159.8414136106 253101.2303740789, 2695292.384095588 253083.25896299, 2695359.947877883 253073.21817360734))",0.0,0.0,11654.88451524319,Schuylkill River,6893.257267658476,2,6893.257267658476,11654.88451524319,-0.48550844645224617,0.4528416200361364,1.5267758372706912,0.6108969775675994,188071.42857142858,70389.57142857143,-1.0542084826324598,0.18504083115727854,35
G42010100173002,42,101,017300,2,421010173002,Block Group 2,G5030,S,772852.0,0.0,+39.9985829,-075.1603784,4911.96600122,772853.200542,"POLYGON ((2695359.947877883 253073.21817360734, 2695816.7411501585 253009.02190581168, 2695799.2484731996 252879.49587130878, 2695790.7498526294 252815.83334689547, 2695776.8273198376 252717.38955255208, 2695729.999190088 252374.8965375692, 2695694.4997747615 252085.58066522548, 2695668.402401831 251914.98445230786, 2695653.4423396853 251804.11952768842, 2695636.4755974915 251675.70221960105, 2695591.5712174815 251334.3595894383, 2695523.19446095 251343.28254499953, 2695461.000635434 251351.65902461897, 2695130.0083439434 251397.691793995, 2694972.9200989758 251420.77456413253, 2694843.2545327987 251435.9168719067, 2694690.2052652068 251455.11152348074, 2694530.982013755 251465.01446128328, 2694404.7101728534 251479.16523927433, 2694247.1510355086 251508.79905815932, 2694091.851516387 251528.29530259763, 2693802.388506126 251573.01318713257, 2693718.623002869 251590.60092861173, 2693688.722953336 251597.01287056788, 2693609.361280058 251607.8060172427, 2693545.7579464866 251616.50996396708, 2693352.6650582855 251644.01402301234, 2693169.342359796 251672.89929821278, 2693072.1774749104 251688.63868794436, 2692916.1470305957 251704.47707084307, 2692656.9428064567 251740.25412214905, 2692390.1243189177 251777.63359902287, 2691938.4033852266 251840.5838746618, 2692020.4758817335 252417.33991947095, 2692247.575036501 252386.44758497254, 2692469.6877674162 252353.58868953292, 2692501.032284004 252355.2353221352, 2692651.315996722 252334.48911560382, 2692819.01683697 252312.43134565334, 2693000.072154357 252284.20620440837, 2693074.828993469 252832.32546724493, 2693127.3839512574 253229.2817356519, 2693147.588897439 253381.480118622, 2692894.229312678 253419.24810248168, 2692763.1223818045 253436.1811197364, 2692619.8994187973 253455.311219249, 2692510.3990198877 253471.4204760771, 2692398.7114942637 253485.6440917376, 2692171.3628758653 253515.79869887728, 2692178.7211638363 253589.99512292477, 2692206.387831779 253784.32156317003, 2692246.8309627795 254059.19831614845, 2692279.9924947433 254333.86247061787, 2692325.1498847017 254639.125799881, 2692778.093625737 254580.59292151022, 2692900.577527455 254561.2206991384, 2692948.4062186787 254554.9690962386, 2693092.7436436466 254535.87354970348, 2693122.8665339616 254531.28963481446, 2693304.402749545 254505.26781835913, 2693746.905292743 254449.3621434911, 2693773.6431581075 254646.21464612157, 2693777.946810803 254671.4871798425, 2693803.298246204 254839.14378498777, 2693827.470080577 255027.90350125948, 2693900.0791051276 255017.6422360917, 2694048.3987580547 254996.48268105584, 2694269.026573861 254965.78390388459, 2694486.8762066043 254934.27709714227, 2694708.38833353 254902.15027399952, 2694630.729278694 254320.77510334473, 2694602.4583727736 254128.61416952082, 2694590.0373372864 254017.0956164928, 2694552.6785452184 253743.0335971086, 2694529.9707965003 253580.92015555635, 2694513.820788722 253462.73239583254, 2694485.6074826415 253249.4359385558, 2694492.018445518 253212.45105855548, 2694518.4130932656 253191.724141938, 2694918.6133871824 253136.05428706843, 2695139.581537632 253103.91526584822, 2695159.8414136106 253101.2303740789, 2695292.384095588 253083.25896299, 2695359.947877883 253073.21817360734))",0.0,0.0,11654.88451524319,Schuylkill River,6893.257267658476,3,6893.257267658476,11654.88451524319,-0.08115943508263358,1.3486733552865589,1.326199245100968,3.7919743090284026,278000.0,105000.66666666667,-1.0542084826324598,0.18504083115727854,3
G42010100174001,42,101,017400,1,421010174001,Block Group 1,G5030,S,179816.0,0.0,+39.9963476,-075.1486962,1906.6799868,179815.483069,"POLYGON ((2697546.638395828 253324.17662914563, 2697620.7000456043 253122.27274080407, 2697700.793624619 252905.96977491095, 2697726.124643864 252769.3226647845, 2697752.4250991754 252742.40054263352, 2697733.0014887988 252593.13576707526, 2697713.612578348 252471.20526984602, 2697693.684787349 252348.53028130994, 2697670.6194081944 252199.15868243703, 2697579.8802887513 251654.55986717818, 2697540.993236135 251433.2915371745, 2697522.6063199975 251334.35057333915, 2697477.5096198143 251076.45514697192, 2697097.261464647 251129.0278432537, 2696653.9373696255 251191.41121076167, 2696681.272441312 251395.9378185761, 2696688.421264614 251448.26356801818, 2696707.5270011895 251580.0245593921, 2696734.180352076 251769.5892986449, 2696761.555443164 251963.18453524576, 2696781.514879419 252123.03287821662, 2696809.147638903 252317.3640850033, 2696883.6151679773 252862.9381229827, 2696859.109499664 252933.64684491776, 2696856.958582345 252959.09412832686, 2696863.2637009975 252992.44397285755, 2696828.3257603766 253179.466374119, 2696815.592956856 253250.15706820472, 2696964.3586740904 253328.52034849548, 2697049.0766100707 253373.65528216498, 2697134.08479639 253418.43493475806, 2697451.1073956853 253588.85994362232, 2697546.638395828 253324.17662914563))",0.0,0.0,11715.006252686215,Schuylkill River,11619.271819011168,1,11619.271819011168,11715.006252686215,-0.25461789004513113,-0.1937269829072245,-0.13297479166423304,-0.46593154038008955,83870.40572792363,33766.72792362769,-2.776194800204628,0.17828682568245582,419
G42010100174001,42,101,017400,1,421010174001,Block Group 1,G5030,S,179816.0,0.0,+39.9963476,-075.1486962,1906.6799868,179815.483069,"POLYGON ((2697546.638395828 253324.17662914563, 2697620.7000456043 253122.27274080407, 2697700.793624619 252905.96977491095, 2697726.124643864 252769.3226647845, 2697752.4250991754 252742.40054263352, 2697733.0014887988 252593.13576707526, 2697713.612578348 252471.20526984602, 2697693.684787349 252348.53028130994, 2697670.6194081944 252199.15868243703, 2697579.8802887513 251654.55986717818, 2697540.993236135 251433.2915371745, 2697522.6063199975 251334.35057333915, 2697477.5096198143 251076.45514697192, 2697097.261464647 251129.0278432537, 2696653.9373696255 251191.41121076167, 2696681.272441312 251395.9378185761, 2696688.421264614 251448.26356801818, 2696707.5270011895 251580.0245593921, 2696734.180352076 251769.5892986449, 2696761.555443164 251963.18453524576, 2696781.514879419 252123.03287821662, 2696809.147638903 252317.3640850033, 2696883.6151679773 252862.9381229827, 2696859.109499664 252933.64684491776, 2696856.958582345 252959.09412832686, 2696863.2637009975 252992.44397285755, 2696828.3257603766 253179.466374119, 2696815.592956856 253250.15706820472, 2696964.3586740904 253328.52034849548, 2697049.0766100707 253373.65528216498, 2697134.08479639 253418.43493475806, 2697451.1073956853 253588.85994362232, 2697546.638395828 253324.17662914563))",0.0,0.0,11715.006252686215,Schuylkill River,11619.271819011168,2,11619.271819011168,11715.006252686215,0.2970827795598016,0.31420975818823,1.5481812443401872,-1.2749834906968809,187300.0,50170.739130434784,-2.776194800204628,0.17828682568245582,23
G42010100174001,42,101,017400,1,421010174001,Block Group 1,G5030,S,179816.0,0.0,+39.9963476,-075.1486962,1906.6799868,179815.483069,"POLYGON ((2697546.638395828 253324.17662914563, 2697620.7000456043 253122.27274080407, 2697700.793624619 252905.96977491095, 2697726.124643864 252769.3226647845, 2697752.4250991754 252742.40054263352, 2697733.0014887988 252593.13576707526, 2697713.612578348 252471.20526984602, 2697693.684787349 252348.53028130994, 2697670.6194081944 252199.15868243703, 2697579.8802887513 251654.55986717818, 2697540.993236135 251433.2915371745, 2697522.6063199975 251334.35057333915, 2697477.5096198143 251076.45514697192, 2697097.261464647 251129.0278432537, 2696653.9373696255 251191.41121076167, 2696681.272441312 251395.9378185761, 2696688.421264614 251448.26356801818, 2696707.5270011895 251580.0245593921, 2696734.180352076 251769.5892986449, 2696761.555443164 251963.18453524576, 2696781.514879419 252123.03287821662, 2696809.147638903 252317.3640850033, 2696883.6151679773 252862.9381229827, 2696859.109499664 252933.64684491776, 2696856.958582345 252959.09412832686, 2696863.2637009975 252992.44397285755, 2696828.3257603766 253179.466374119, 2696815.592956856 253250.15706820472, 2696964.3586740904 253328.52034849548, 2697049.0766100707 253373.65528216498, 2697134.08479639 253418.43493475806, 2697451.1073956853 253588.85994362232, 2697546.638395828 253324.17662914563))",0.0,0.0,11715.006252686215,Schuylkill River,11619.271819011168,3,11619.271819011168,11715.006252686215,0.2613433577038237,1.9209277208645772,1.9643974929137233,1.3554044381222556,340350.0,361250.0,-2.776194800204628,0.17828682568245582,4
G42010100174002,42,101,017400,2,421010174002,Block Group 2,G5030,S,174169.0,0.0,+39.9960756,-075.1520750,1747.33663246,174167.12939,"POLYGON ((2696653.9373696255 251191.41121076167, 2696210.42125603 251250.88127050325, 2695955.741467313 251284.93532610076, 2695607.9111451423 251331.55999867187, 2695591.5712174815 251334.3595894383, 2695636.4755974915 251675.70221960105, 2695653.4423396853 251804.11952768842, 2695668.402401831 251914.98445230786, 2695694.4997747615 252085.58066522548, 2695729.999190088 252374.8965375692, 2695776.8273198376 252717.38955255208, 2695856.36771262 252757.630207147, 2696112.911304145 252888.35743922804, 2696454.2045714813 253063.127968454, 2696815.592956856 253250.15706820472, 2696828.3257603766 253179.466374119, 2696863.2637009975 252992.44397285755, 2696856.958582345 252959.09412832686, 2696859.109499664 252933.64684491776, 2696883.6151679773 252862.9381229827, 2696809.147638903 252317.3640850033, 2696781.514879419 252123.03287821662, 2696761.555443164 251963.18453524576, 2696734.180352076 251769.5892986449, 2696707.5270011895 251580.0245593921, 2696688.421264614 251448.26356801818, 2696681.272441312 251395.9378185761, 2696653.9373696255 251191.41121076167))",0.0,0.0,11659.330508962339,Schuylkill River,10577.663273574546,1,10577.663273574546,11659.330508962339,0.14849307854213176,-0.15829358905236265,0.16435115292902916,-0.051233760377839506,102371.79487179487,26132.311965811965,-2.3966708601027653,0.1845413734370385,468
G42010100174002,42,101,017400,2,421010174002,Block Group 2,G5030,S,174169.0,0.0,+39.9960756,-075.1520750,1747.33663246,174167.12939,"POLYGON ((2696653.9373696255 251191.41121076167, 2696210.42125603 251250.88127050325, 2695955.741467313 251284.93532610076, 2695607.9111451423 251331.55999867187, 2695591.5712174815 251334.3595894383, 2695636.4755974915 251675.70221960105, 2695653.4423396853 251804.11952768842, 2695668.402401831 251914.98445230786, 2695694.4997747615 252085.58066522548, 2695729.999190088 252374.8965375692, 2695776.8273198376 252717.38955255208, 2695856.36771262 252757.630207147, 2696112.911304145 252888.35743922804, 2696454.2045714813 253063.127968454, 2696815.592956856 253250.15706820472, 2696828.3257603766 253179.466374119, 2696863.2637009975 252992.44397285755, 2696856.958582345 252959.09412832686, 2696859.109499664 252933.64684491776, 2696883.6151679773 252862.9381229827, 2696809.147638903 252317.3640850033, 2696781.514879419 252123.03287821662, 2696761.555443164 251963.18453524576, 2696734.180352076 251769.5892986449, 2696707.5270011895 251580.0245593921, 2696688.421264614 251448.26356801818, 2696681.272441312 251395.9378185761, 2696653.9373696255 251191.41121076167))",0.0,0.0,11659.330508962339,Schuylkill River,10577.663273574546,2,10577.663273574546,11659.330508962339,0.30601763502379625,0.38622097303519753,1.381694744910773,-0.7765941989206234,196400.0,58861.69565217391,-2.3966708601027653,0.1845413734370385,23
G42010100174002,42,101,017400,2,421010174002,Block Group 2,G5030,S,174169.0,0.0,+39.9960756,-075.1520750,1747.33663246,174167.12939,"POLYGON ((2696653.9373696255 251191.41121076167, 2696210.42125603 251250.88127050325, 2695955.741467313 251284.93532610076, 2695607.9111451423 251331.55999867187, 2695591.5712174815 251334.3595894383, 2695636.4755974915 251675.70221960105, 2695653.4423396853 251804.11952768842, 2695668.402401831 251914.98445230786, 2695694.4997747615 252085.58066522548, 2695729.999190088 252374.8965375692, 2695776.8273198376 252717.38955255208, 2695856.36771262 252757.630207147, 2696112.911304145 252888.35743922804, 2696454.2045714813 253063.127968454, 2696815.592956856 253250.15706820472, 2696828.3257603766 253179.466374119, 2696863.2637009975 252992.44397285755, 2696856.958582345 252959.09412832686, 2696859.109499664 252933.64684491776, 2696883.6151679773 252862.9381229827, 2696809.147638903 252317.3640850033, 2696781.514879419 252123.03287821662, 2696761.555443164 251963.18453524576, 2696734.180352076 251769.5892986449, 2696707.5270011895 251580.0245593921, 2696688.421264614 251448.26356801818, 2696681.272441312 251395.9378185761, 2696653.9373696255 251191.41121076167))",0.0,0.0,11659.330508962339,Schuylkill River,10577.663273574546,3,10577.663273574546,11659.330508962339,0.2613433577038237,0.9285300809540808,1.9643974929137233,0.7462619703957185,371500.0,152267.0,-2.3966708601027653,0.1845413734370385,3
G42010100175001,42,101,017500,1,421010175001,Block Group 1,G5030,S,146802.0,0.0,+39.9981373,-075.1449960,1620.81277054,146801.744741,"POLYGON ((2698823.2158443723 253745.96312707997, 2698745.1304722363 253163.10216675073, 2698671.825369746 252617.55595421934, 2698596.038831087 252070.47915709112, 2698413.659830939 252095.70864327255, 2698284.7280466515 252114.49945688053, 2698135.8483071527 252134.8888219616, 2697919.142580825 252164.57607121966, 2697670.6194081944 252199.15868243703, 2697693.684787349 252348.53028130994, 2697713.612578348 252471.20526984602, 2697733.0014887988 252593.13576707526, 2697752.4250991754 252742.40054263352, 2697726.124643864 252769.3226647845, 2697700.793624619 252905.96977491095, 2697620.7000456043 253122.27274080407, 2697546.638395828 253324.17662914563, 2697611.1044449992 253352.68123979753, 2697873.891484829 253489.80649573714, 2698043.656217742 253578.27102053046, 2698184.1331124892 253652.38808667896, 2698358.8395088394 253744.2803271861, 2698438.663479159 253784.1739326047, 2698666.888521826 253904.98138919522, 2698736.512928254 253758.7094687275, 2698823.2158443723 253745.96312707997))",0.0,0.0,12950.797793053038,Tacony Creek,11628.541538460893,1,11628.541538460893,12950.797793053038,0.12478167813470252,-0.2609686235178144,0.017290763266128897,0.033612872410961704,82026.7924528302,23482.971698113208,-2.779572345890684,0.039459453348334964,530
G42010100175001,42,101,017500,1,421010175001,Block Group 1,G5030,S,146802.0,0.0,+39.9981373,-075.1449960,1620.81277054,146801.744741,"POLYGON ((2698823.2158443723 253745.96312707997, 2698745.1304722363 253163.10216675073, 2698671.825369746 252617.55595421934, 2698596.038831087 252070.47915709112, 2698413.659830939 252095.70864327255, 2698284.7280466515 252114.49945688053, 2698135.8483071527 252134.8888219616, 2697919.142580825 252164.57607121966, 2697670.6194081944 252199.15868243703, 2697693.684787349 252348.53028130994, 2697713.612578348 252471.20526984602, 2697733.0014887988 252593.13576707526, 2697752.4250991754 252742.40054263352, 2697726.124643864 252769.3226647845, 2697700.793624619 252905.96977491095, 2697620.7000456043 253122.27274080407, 2697546.638395828 253324.17662914563, 2697611.1044449992 253352.68123979753, 2697873.891484829 253489.80649573714, 2698043.656217742 253578.27102053046, 2698184.1331124892 253652.38808667896, 2698358.8395088394 253744.2803271861, 2698438.663479159 253784.1739326047, 2698666.888521826 253904.98138919522, 2698736.512928254 253758.7094687275, 2698823.2158443723 253745.96312707997))",0.0,0.0,12950.797793053038,Tacony Creek,11628.541538460893,2,11628.541538460893,12950.797793053038,0.12434224058924093,0.1200982713479804,1.0071001211945907,0.13711950266918183,183300.0,43792.0,-2.779572345890684,0.039459453348334964,6
